Invoice Number,Total Charged
O31761954,0.0
411577452,0.9873706250000002
121435975,0.0
W19713911,0.599925
Z12826332,0.9591825
C39208518,1.3987850000000002
483650518,1.1301106250000001
M63765442,1.3947093750000001
74181721,0.92462875
855444881,1.6654150000000003
O64706125,0.0
147277323,1.5638550000000002
882260433,1.7852750000000004
569124418,1.119784375
Q75672655,2.3718975
S72699659,0.0
V75796690,2.5006256250000005
O52443733,0.0
Y66801984,522.9237120062502
M13672120,193.89531250000002
731488589,0.5731512500000001
B99748016,1.1906987500000001
A36497404,0.0
968218514,0.9487018750000001
3292769,0.9511637500000001
836752469,1.2883818750000002
794286934,2.7232787500000004
E65616807,0.8263456250000003
489395573,1.4724862500000002
216215055,1.4251218750000003
D06405544,1.1475237500000002
235755526,1.6857437500000003
X57541581,0.0
272788663,3.1122625
101117700,3.1300787500000005
L37552784,0.0
W32359466,1.7708693750000002
X61225360,3.0613318750000005
W98197448,0.0
D81682360,1.3216375000000005
E03579651,0.9476718750000002
773494281,2.056672500000001
M14444046,0.0
M92917813,1.2597825
H80559791,2.733420625000001
530184712,1.2372025000000004
I27119111,0.0
863821644,1.3046287500000004
595845012,3.0413975000000004
225654936,1.3400512500000001
973930758,1789.8210600000002
E99042818,1.6620581250000002
441648407,3.2322056250000006
59246777,2.7279112500000005
408714206,2.0150200000000003
826312032,140.90556250000003
492994741,3.384404375000001
O69832893,0.0
166275162,2.5377243750000003
C71269640,2.6463156250000006
679122052,2.0383681250000003
997658100,2.83327125
T91648248,0.7131887500000001
520700044,1.5668493750000003
O48394057,0.298864375
350598104,2.6536500000000007
384571310,1.6717568750000003
B34714446,1.5930381250000005
V38322939,0.0
12289795,3.3151775000000003
Y24230941,1.5304681250000003
944279274,3.059773125000001
R60248694,1.8030643750000004
605931331,8.626230756250001
E35362881,2.5797856250000004
205423158,1.2211456250000003
N54878344,0.0
B23947272,1037.70451263125
M87507324,0.9558600000000003
T43494042,0.0
705699330,1.3033650000000003
338370640,1.3221112500000003
W15876176,0.006166250000000001
J06875275,0.7924725000000001
K59760443,0.0
843605709,1.5074518750000003
450795617,1.203334375
V89242590,0.0
U82840171,1.5438100000000001
90493006,1.4325193750000005
219952732,1.4748850000000004
870440917,2.1008356250000007
715244270,1.7028787500000004
Z50303478,2.3654593750000004
353712458,0.5634806250000001
U68915781,1.5086637500000002
K41934657,0.9016343750000001
514937227,1.2405881250000002
400658162,2.9087243750000003
K03490722,1.538063125
J13309921,0.9963487500000001
966889200,0.479746875
266234759,0.5394187500000002
267442434,1.5168050000000004
E03385051,1.1522737500000002
399465248,3.2741237500000007
941399614,2.0173737500000004
S45667186,0.0
793139558,0.0
922281528,0.9713912500000002
381545502,0.5805225000000002
Z51916633,1.4571506250000004
914131153,1.3360218750000001
469258973,2.2011918750000006
231305945,0.7435125000000001
560921571,1.741813125
599011794,3.1484800000000006
340621435,2.9272862500000003
E02425594,1.3458800000000004
U90403970,0.0
Z95591920,0.0
327189034,2.098575625
212088979,-3.5164150000000003
717947996,0.023190000000000006
548886003,1.1530075
M58678155,5.009923125
B98791023,1.0776875000000004
N13779557,0.0
39465280,1.3052581250000002
786671719,0.7965643750000002
432448350,838.8233092500003
K75555920,2.2831775000000003
536634267,0.5083000000000001
120959033,1.1854306250000002
871494891,1.618188125
62982879,2.7760493750000004
10172100,0.8150962500000003
986610902,0.9240556250000002
J36477939,1.6837375000000003
B62482509,0.6218475000000001
499854838,2.5696037500000006
Q97929935,0.8587412500000001
G96851419,0.0
461445809,1.0427106250000002
X89070608,101.096
922040284,1.3754075000000001
F18118631,1.0453606250000003
249738741,0.0
Y33881755,1.27429125
910052209,2.204990625
A45576082,0.29087312500000007
K52200169,1.9568543750000005
Q14355396,6.375
178546494,1.6714406250000005
981228800,0.0
422158699,0.9166525000000002
J90358279,1.2787156250000002
994686370,0.0
T86159296,0.0
632208083,0.8514275000000002
932320227,0.0030625000000000006
894342365,0.6855600000000001
599715047,0.29418562500000006
A18144560,0.0
473494492,0.0
41259289,1.8856675000000003
N57217864,0.5123168750000001
319921770,0.0
S45849762,1.1163793750000002
138885322,1.5778537500000003
F11871171,1.04844
F68670156,1.2768350000000002
A66517011,1.6539118750000001
N80777061,0.596685
E36089896,0.0
846643188,2.6698356250000006
V54622249,1.8743143750000002
N22640436,1.5335050000000003
F99210088,0.6592500000000001
323254838,1.7053193750000002
393635374,1.766806875
775735871,2.278939375
S17421994,0.0
R25155194,1.3270093750000003
A71514727,1.1872131250000002
Y01514631,0.5356493750000001
B84055940,1.6832906250000006
H66276442,1.6785106250000004
O57137085,1.3768381250000004
H87099341,0.0
926438720,2.8710325
295429605,1.3503018750000004
T53302606,2.6684537500000007
923183422,2.699960625000001
A05208500,1.39908875
C55907090,0.524575625
648220818,3.4250668750000006
H40607126,0.32692187500000003
A89091634,1.0344456250000003
242304438,1.6296212500000005
835445770,1042.9699970125005
996388537,1.9370956250000004
899994411,0.0
265670884,4.176229375000001
P84121113,2.3305043750000003
Z99656030,2.5567343750000004
Y76993496,3.2708856250000005
S58679588,0.7256975000000001
V32994165,1.8931362500000004
E61365980,2.6450862500000003
903591967,0.39042812500000007
305354328,1.15224125
175802407,1.5495181250000003
350496057,0.8998568750000001
M01094125,0.597801875
N67905471,1.9608400000000004
Y72954861,1.7126075000000005
P72643303,2.07145875
N50610612,0.685003125
223979742,2.090313125
189004487,0.6712156250000002
886575791,-19.053750000000004
D14816419,0.8573500000000002
346385588,1.6941487500000005
461248155,2.264974375
M52598531,0.0
511629683,0.9611981250000001
T15541456,3.0054393750000004
H57590778,0.27339250000000004
587695393,1.4115225000000002
272132174,1.8071068750000003
107928860,0.065975
322836068,1.8934325000000003
971736501,1.2276856250000003
N96403241,1.8480756250000003
858871846,4.061045625000001
P52227593,1.5416462500000003
535235493,1.1973031250000001
781889901,3.227348750000001
919987936,3.1818487500000003
318264433,1.0088000000000001
A61931825,1.4198168750000002
X60196908,0.8337093750000002
X28609392,0.41966000000000014
736523413,1.0211362500000003
V10392003,0.0
415418333,0.28270875000000006
777153101,0.0
B77450189,0.5675387500000001
699975656,1.9592931250000003
J05766791,2.1351281250000005
780594813,1.0762093750000001
N41495929,1.7346156250000004
181894633,3.6251431250000006
A22892434,0.0
382157442,150.40981250000002
518552404,1.0356762500000003
D87483233,0.0
R29467348,0.0
904285044,1.0852912500000003
M01588681,1.1008006250000002
867477428,0.0
G17282762,3.837046875000001
177351783,1.1972387500000001
752851804,0.0034375000000000005
I87224196,0.596441875
Y59435668,2.2658987500000003
46786459,1.2933568750000002
G61449812,1.9452156250000003
I28394056,0.0
160495261,0.8893418750000001
389880721,1.132153125
G55125259,2.654175625
U16018637,4.03428375
554773728,1.708408125
A74667740,2.1010225000000005
788839812,2.0024987500000004
523608044,2.6353800000000005
V84988422,2.3345006250000004
929862621,0.6618200000000001
L81576330,0.9323175000000001
765042909,344.20170014375003
F18056001,0.8465431250000001
294895558,3.223881875
Y70606821,1.7186512500000004
802643102,1.2849375000000003
T63527722,0.0
D30790649,1.0465462500000002
Z52160761,2.8517137500000005
I99239755,0.0
P28588829,0.8099418750000003
913496443,5.402383125
W18616507,1.8327468750000007
226402642,3.261355625000001
335479230,0.8149131250000002
673807572,0.9595168750000002
924303698,3.595068750000001
664522754,539.459781879375
515316808,3.0875943750000006
B50309773,3.4792831250000003
521405978,1.4577418750000002
858034736,0.0
365535925,4.404238125000001
630932348,1.4020075
X48480571,0.0
Y39330110,1.7567456250000004
N13083189,1.9652881250000005
N70168219,0.990019375
P21507748,3.343625625000001
937272859,1.2049956250000002
F23573215,2.1094693750000006
P05113833,1.5332493750000002
687135395,0.5749881250000001
B79549889,0.7457906250000002
U29550587,2.216555
W62674669,0.0
8195958,1.2990775000000003
S34606445,0.0
B56428162,0.9457187500000002
960884169,-0.45802812500000006
O15684457,0.7799325000000001
253685966,0.6613893750000001
530732747,1.9615881250000002
J38203879,0.9565887500000001
545052809,1.5351375000000003
531949844,1.367656875
122028015,1.6811181250000002
G21487302,1.8959943750000006
C94524474,2.1290050000000007
E69881688,2.6857331250000005
296409359,2.0215712500000005
T11853163,2.05541125
622970616,1.7141606250000003
F17748624,2.9420618750000003
N28856596,1.7253481250000005
833014493,1.3492412500000002
420201053,1.5475118750000003
972372416,0.7022950000000001
S50610451,0.7964793750000002
115101396,2.6800775000000003
Q34238563,0.0
827211536,0.6743393750000001
R99950411,3.1379281250000006
N59930279,2.7861100000000008
J53412528,2.2673681250000004
55509534,1.2898850000000004
576468861,4.773143750000001
P29077007,0.21216000000000004
Q84981916,1.5662006250000005
Z35343227,0.46765937500000015
659087996,0.8641900000000002
R30188834,3.81537625
M55201791,0.6017781250000002
H76492654,0.7027462500000001
401568671,1.7207843750000003
164117733,0.6767256250000002
C76000540,2.114858125000001
978157862,1.6223175000000005
703941279,1.8348762500000004
965193121,2.5595037500000006
337930077,6.250000000000001e-05
386327508,0.5371562500000001
302195876,2.5306612500000005
P49768105,1.3133443750000002
614709665,1.1508537500000002
937309535,112.93718750000001
680265859,2.8672856250000005
V80429423,1.1404143750000004
B56342867,1.49283625
D57651373,1.4399668750000003
362359853,2.1736093750000003
457997408,0.5795781250000002
992979454,6.250000000000001e-05
O27255021,0.0
443882222,0.0
708911509,2.037681875
M10394560,2.378221875000001
V26442991,1.2507818750000002
S65309155,0.0
M06723031,0.51024125
D18833094,2.4430962500000004
113142211,0.9991231250000001
316388427,1.460296875
H90594825,1.727230625
559988578,0.6119606250000001
V91148669,0.0
V69002496,0.8127325000000001
20701407,2.1058356250000005
U42746495,1.3062556250000001
L12039794,1.1065068750000002
D05310889,1.4125693750000003
633851093,0.7487187500000001
B60511746,0.0
W84674869,2.158140625
683178062,1.5399350000000003
H42819408,1.1160406250000001
B25469788,155.56393750000004
H17500681,1.9488818750000005
Y30651829,2.0679987500000006
L02272487,3.698643750000001
N22205080,1.9517650000000004
D58620424,0.8339381250000001
508444327,1.3668531250000002
607183999,3.157815000000001
Z47383845,0.0
C13901062,1.1683075
893869266,0.572649375
S22444439,1.5738900000000002
589125585,0.8515943750000002
E21834442,2.0407375
O72089388,0.0
I89413798,2.1210881250000004
I16772235,1.7765056250000002
352497597,0.5494968750000002
A56606056,0.8977981250000001
552721085,2.03901125
811447285,0.25469875000000003
W82222154,2.5647618750000007
U67070757,1.3749500000000001
327566849,0.9876225000000001
893822953,-1.474063125
404417703,1.5451543750000003
L66353308,0.8983187500000002
C50134083,2.8883875000000003
E20726464,0.8189343750000001
765582652,1.3961943750000003
A28743457,2.5952837500000006
O30096609,0.0
S47326309,0.0
635018498,0.0009375000000000002
I52345194,0.0
64152367,1.7330693750000004
A58910879,1.3902693750000001
990401512,2.6058562500000004
241741262,3.0625981250000005
947613448,0.0
Q05913250,0.15971562500000003
G27051618,0.23264437500000001
R11231727,0.0
386943477,2.3927925
932331253,2.7876012500000003
O97202669,0.0
407030594,386.86287500000003
953943521,5.705287500000001
711596285,3.2440831250000004
G08994016,2.202645
C27486711,1.0106162500000002
207940400,-0.9523668750000003
I95235546,0.0
L61944577,0.0
825708962,0.0013062500000000001
Y48993830,3.920865000000001
724133396,2.2070725000000007
K51803274,1.06238125
J38176343,1.4913662500000002
N91851239,0.0
154150161,4.893604375000001
764314379,0.620884375
X50739110,1.0064218750000002
L30732526,1.26494375
E44412179,1.0288687500000002
384239125,2.5446431250000003
876000467,0.6264000000000001
473310107,0.8179618750000002
U38156394,0.16566375000000003
P99135287,0.0
545048419,1.380385625
F70923421,-1.1518650000000001
63281978,96.56537500000002
491131511,5.8060962499999995
620103383,2.6388731250000004
B46967139,1.5860450000000004
C64551201,2.2159343750000002
408452061,1.9187475000000003
S83733914,0.0
935679746,1.9514981250000005
477017274,0.7512206250000002
Q84610753,2.3493125000000004
S75560165,0.0
G82270931,2.5577687500000006
V89537340,1.4064168750000001
F91716883,2.4143125000000003
D79191446,0.4266131250000001
291956104,1.1757518750000002
6435591,0.0
J65758486,1.6119287500000004
E51468886,2.218726875
950983712,1.3849843750000002
Q64955895,0.9841368750000001
414663745,0.9695612500000002
339441236,10.029687500000001
O20028130,0.0
338739371,1.722501875
I62212927,0.0
701358920,2.2441681250000003
H67340299,1.4867362499999999
S51951891,-0.13744687500000002
X58364379,1.7899093750000004
41933487,3.2212962500000004
140376900,1.2429956250000003
408285900,1.0826162500000003
993783306,0.0018125000000000003
D80407282,1.6968943750000005
D90076587,0.0
91958985,2.335298125
L53172733,2.708850625
217111906,2.2124225
326757240,0.35435312500000005
811286009,2.5002775000000006
N16307162,0.0
527612051,0.4092156250000001
161765916,1.0309437500000003
986584279,1.13819625
615215072,0.5672493750000002
796708395,3.8275825000000006
F48326912,2.885546875
L16515379,0.0
R59252619,0.0
550526092,0.0
E53184180,1.5867781250000004
821600617,4.15359
H79390638,0.8792512500000002
956650446,0.4375200000000001
492550687,0.0
N44616722,2.9808012500000007
421940738,1.4156725000000003
Y98117324,2.4608450000000004
535348518,0.3474868750000001
X05374885,0.3474525
44953647,1.4429593750000003
A38282340,0.17722312500000004
P29470259,1.8563225
P35834695,0.5755100000000001
711244659,0.0
265409960,0.9670387500000003
154451441,2.9794275
243106793,0.9445443750000001
F90311080,1.9560212500000003
J81817824,2.4624312500000003
986900708,2.3469468750000004
H97156335,4.037253125000001
F46647940,0.4317418750000001
611622686,0.28377812500000005
X46445966,2.8727187500000007
619524603,1.1231068750000002
W57907084,1.8296950000000003
578404666,2.766263125
X55554500,0.0
K35192453,1.0341787500000004
A19507632,0.7803006250000001
327218242,1.3256275000000004
874783550,0.8674456250000001
227665786,1.7524350000000002
415850662,1.8663281250000001
89279411,2.5350081250000005
119570858,0.31114
336313657,2.3346975000000003
640653524,0.6167500000000001
11608974,0.5257137500000001
103695920,0.7433831250000001
D16597765,1.2259106250000003
W74292422,0.0
723943518,0.5529293750000001
T07890397,2.34031
U76177022,1.6466843750000004
289746915,1.074979375
711301863,0.0
Q89363624,1.3707568750000003
S39968401,0.0019375000000000004
U78507316,1.7077581250000007
440308071,1.4838275000000003
Q87442886,1.3417325000000004
N45126809,1.8217656250000003
N71301802,2.1183837500000005
778048926,0.0
402242263,0.0
385610454,1.40002875
V58220944,1.446139375
373313006,8.6437851375
D47090291,0.6576175
392971175,1.8305493750000004
860327177,2.0131231250000003
B67295882,0.9349675000000002
N08629816,0.0
767442889,1.037136875
Q15863840,0.7210943750000001
D12628904,0.6869493750000002
F53518709,1.3440975000000002
932229605,2.61504375
852353289,3.7669937500000006
X95562027,2.78198875
235908143,-0.23081562500000008
Z75000869,0.9472825
O25341487,0.0
951165322,2.7005225000000004
762929283,1.6391550000000004
167704739,1.5638843750000002
Z78885992,1.4054612500000003
740156015,1.008549375
M15458819,0.0
569538002,0.47336875000000006
407023718,0.6051825000000002
102819958,1.5366181250000002
148558955,0.0
618753025,1.3681931250000001
Z22930901,2.0042975000000003
333138580,1.4616937500000002
P90958646,3.4662893750000006
824980104,0.0
M66900887,1.0854475000000001
475234475,0.45830375000000007
G92704103,0.7850375000000002
302641336,0.9808443750000002
Z21597741,1.2582756250000002
659164633,1.783286875
546908724,1.4613506250000001
689996566,0.23866312500000003
W50090699,4.70424
Z56363149,1.3721562500000004
244926579,1.15625
786550718,2.51972
770554898,185.89975000000004
491571266,2.7655275000000006
234652421,3.2921856250000006
X03826325,0.3529125000000001
J23300621,0.0
G94880599,0.0067818750000000014
264039948,1.4220325000000003
R41251164,1.3640206250000004
169911215,0.0
O92353201,0.0
Y02041505,1.7660875000000003
12628738,4.0786468750000004
Z37207689,0.0
O21995328,3.9422137500000005
I78734978,0.0
Y08415696,1.4632893750000004
H56395479,1.2119837500000004
188747930,4.294265625
F90633412,2.2543850000000005
G49851595,1.5161550000000001
U59020633,1.52039125
M70941071,0.0
557328646,0.215019375
459688376,0.4452825000000001
489421574,1.3512643750000004
T73627855,0.8245625000000003
328103147,0.5566506250000001
W54573496,0.784175625
782722781,2.954888125
132419197,1.8733950000000004
E20855671,0.2621593750000001
J74738156,2.3789625
892038889,4.458774375000001
T69591539,3.0321462500000003
X31312836,349.51448875000006
P17182183,2.6649825000000007
668583485,1.5064668750000003
J56230588,3.6584031250000004
J98666170,2.32690125
449629787,1.5957275000000004
W46992973,666.15916700625
L14724362,0.0
K92006483,0.6005475000000001
913685068,1.2014093750000001
231723796,0.7914650000000001
B67265374,1.2102456250000002
O35388413,2.6989175000000003
368335923,0.5691743750000001
269625977,0.5533150000000001
X50963865,268.7528750000001
Z29046653,13.236840381250003
O63072775,0.0
J27423467,1.831361875
296314496,1.030024375
I11649520,0.0
220154625,3.991955000000001
N50142290,1.3787412500000003
L35408473,5.232040625
W70459548,0.45703250000000006
846028600,1.2085950000000003
L33325540,0.0
M40675281,1.4852675
I08916640,0.0
70195075,0.31606875000000006
204656817,0.0
E88933635,-0.9268375000000001
D61112280,1.7063881250000001
F09029828,1.4929381250000002
H14692448,4.62840875
Y11755096,0.0
H81839240,0.0
F22926292,1.261616875
P11881922,5.599715000000001
195478488,0.56238125
942889585,1.9899381250000001
162303755,2.4019181250000003
717944675,0.0
658035832,1.0006787500000003
800673026,1.3388637500000002
C93324489,0.5657200000000001
H21611833,1.0398787500000004
529565711,0.5533800000000001
42855507,0.0
T48365771,3.9357806250000005
J63951370,1.05027
M26882293,3.9404200000000005
D87119603,0.0
742531476,2.7530968750000007
G67712694,2.5805468750000005
N88355537,1.8495462500000004
E76661432,0.0
M72434752,0.0
179043532,2.0177000000000005
282083350,4.51173125
K64771038,0.5641562500000001
517704000,0.0
G97486504,0.6015712500000001
O06467423,0.0
Q09368081,2.3419675000000004
Z58257476,0.0
705229122,2.5664756250000003
338553690,1.428119375
123959870,-2.4141712500000003
R46750897,1.1950062500000003
N74876228,211.95893750000005
108982224,1.2437087500000004
727307643,3.0046425
M38534386,1.26873875
705159761,1.9926356250000001
K31463702,3.3755212500000003
473827588,0.0
H65887676,0.0
28668595,1.366625
921938318,0.8586650000000001
Z71413700,1.4230093750000004
438271315,2.446158125
810265399,3.5991243750000006
849962462,1.2491562500000002
963257717,1.265981875
689431545,0.00031375
666800609,1.1163568750000001
E85202813,4.241239375000001
958529977,3.3309912500000003
641435645,0.0018750000000000004
557257931,1.6004025000000004
498967555,2.2939450000000003
769768827,0.30808812500000005
J35012952,1.7902000000000002
541883442,1.2231137500000002
2306856,7.961929375
496647756,5.798086250000001
H92200996,1.9938481250000004
I83480417,0.0
764362980,2.0483050000000005
P96273811,1.9815081250000006
O58060958,0.0
L54550540,2.8979862500000007
834629286,3.6173225
975151200,0.04168937500000001
576656901,1.3770943750000002
J45519992,4.036826250000001
K62099255,386.4804375000001
324971560,2.6982887500000006
R65085171,117.95893750000003
Z56750847,0.0
D31578699,2.4087512500000003
B43706051,2.832456875
467011967,0.0
T61470242,2.323805
V03158082,1.494605
H46641455,0.6668243750000001
844446398,-0.9968606250000001
O34943720,0.0
154197749,2.1241918750000006
256363814,0.0
S49130451,0.0
461812608,1.631639375
T22516496,1.0651118750000002
65673747,3.8521156250000006
J18938082,1.8991418750000006
E40474974,1.017794375
68703051,0.0
N03383825,0.5525793750000001
X56233583,1.2733168750000001
881540674,1.07346375
T98813510,3.1194225000000007
976551819,4.868032500000002
Z90910899,7.004925000000002
915462705,0.6250637500000001
U36411668,1.4004675000000002
731862846,2.2565300000000006
P79889411,1.7096762500000002
G35064219,1.0145925
944788045,1.0630175000000002
O50482290,0.0
229767080,0.9725018750000003
45871630,0.0
N30189298,1.0613206250000002
C04541557,2.56999
E85856352,2.2774075000000003
943699338,3.765096250000001
586582023,0.31732750000000004
P43246067,1.111088125
761067419,0.0
Z20459034,2.6526487500000004
T84071731,2.3563737500000004
464244114,1.2717550000000004
H73349378,0.9672012500000001
I13724017,0.0
814280860,1.6656981250000003
137850720,3.2831437500000007
N18676220,3.0260018750000004
519918931,1.7644793750000003
C80827931,2.116871875
N31697310,3.4718275
99667986,2.8645825000000005
453980051,1.06531875
J62939021,0.5048750000000001
H42695671,1.1887025000000002
661903435,0.7764568750000002
315745666,1.8317550000000005
438590237,0.715599375
292567308,6.250000000000001e-05
Q79133139,2.4256025
S07729181,0.0
797629846,4.696539375
L54322735,1.3286362500000004
I70417830,0.0
195461498,1.19037375
G03329375,2.0230025
B09460754,1.076745
R39490796,4.416375625000001
Y36106652,-0.008924375000000002
515690593,2.959644375
915112941,0.6034606250000002
U16736754,524.1157213875
Z59399548,1.5756425000000003
199116904,1.44600875
156601953,1.18614375
19752250,0.0
375587074,1.8318581250000001
C34620773,0.20231375000000004
7275876,2.27873125
Y67401025,0.5829356250000001
334603744,0.8051150000000002
934729720,0.4089143750000001
398892524,0.0
578230136,2.09892125
320760846,2.0026593750000004
R58746812,1.79332375
679053956,1.0067887500000001
R57289731,0.597015625
958776786,5.580811250000001
68886679,124.25300000000003
592468424,0.861670625
681443661,3.784791250000001
376094710,1.5185981250000002
947457305,0.7836162500000001
R36120713,1.00868375
M16120281,0.0
412594638,2.4689087500000007
188181012,1.7169518750000003
C62451203,2.6780000000000004
343132351,1.35990625
761602601,2.2212593750000003
E30166544,0.7075625000000002
C68844063,1.3889056250000005
916621525,10.68714325625
E93757455,1.2013325000000004
N57041202,1.5915025000000005
261003042,-0.343093125
374833790,0.8466281250000001
737867098,3.3583356250000005
652025776,2.8240668750000006
69437718,1.5673893750000003
M76583822,3.197175625
683368629,2.8468175000000002
N35835064,2.0951181250000004
777905525,0.0
W69333405,0.0
J74421734,1.9610093750000006
J38647986,0.00043750000000000006
P96362636,1.5896487500000003
Y95241219,0.0
X12759274,-0.4559381250000001
166823673,0.6113750000000001
A48624134,0.0
N97434828,2.0845425000000004
680683650,0.0
D67816981,2.412733125000001
J13458457,1.645596875
279847967,2.7890912500000002
V37427543,3.3776987500000004
338247117,1.80858125
948277267,0.5347031250000001
P08201583,0.9343643750000002
264650568,0.7233143750000002
U91646451,3.3902068750000005
Y67083546,1.0687656250000002
959208541,0.518060625
135279252,0.8602200000000002
825031453,1.8853437500000003
202007713,1.7951087500000005
307383208,6.765266875000002
683594242,2.76771125
327525923,0.008767500000000001
185877746,0.7669675
541024435,1.8401150000000002
Z54755312,0.0
201256504,0.20374250000000005
564273692,4.151193125000001
447618688,36.769622500000004
292120163,2.36308
133477658,0.101661875
E24830946,0.871606875
A74642322,4.166623125000001
X81233329,1.1103381250000002
537414961,1.0865543750000002
Q26166337,0.74730125
963970171,2.1390493750000004
887032195,0.9451731250000001
688151776,0.7727637500000001
F44998751,1.7217675000000001
A10084577,0.0
G19020861,1.2957662500000002
203383760,1.3043293750000002
425458658,1.4461031250000005
819391227,84.20656250000002
650931460,5.328758125000001
752141483,2.7758643750000007
A63468178,2.2540450000000005
P02200158,0.6366625000000001
22892866,0.7094018750000002
135920599,2.2571700000000003
I42215796,0.0
252394569,0.9839262500000002
236607837,1.6211312500000004
558556537,1.4974581250000005
N50968741,2.920828125
Q12604431,0.0
C86838746,27.032750000000007
T29327841,1.0579106250000003
198240115,2.1647912500000004
254372550,1.0210625
21503975,1.1705162500000001
E85817916,4.742131875000001
762820169,1.4226587500000003
745458685,1.1142043750000001
H05850280,210.90112500000006
F97400655,3.0526806250000003
747355796,1.4757956250000002
V85298956,4.389855
495313816,1.5621868750000003
828636098,1.163878125
305638901,3.9879168750000007
338053630,1.6798593750000004
259073275,1.5960631250000001
R60049900,1.2224875000000002
922350749,0.8478418750000002
A39558842,3.261118750000001
640852148,1.06195375
200510878,3.91940625
253443212,2.2895431250000002
461943648,1.9304737500000002
J11647758,2.0462812500000003
K80324093,1.9218000000000004
D39212382,0.9923281250000002
258382760,3.3417137500000003
S78347478,2.4272150000000003
V91157742,2.0044725000000003
A41922219,0.9734906250000002
U03504091,1.3247906250000003
937933665,0.6422062500000001
876185164,0.004075000000000001
Q56572815,1.903385625
R42958958,1.3806856250000004
289874490,0.659776875
98967814,0.9331031250000001
628889754,0.7668250000000001
568202132,0.00012500000000000003
618988651,2.8287350000000004
Q84625360,1.3108368750000001
C26437470,3.84358
J87595011,2.6657287500000004
136423268,2.243211875
P70835091,2.3554200000000005
871771407,1.7366862500000004
F79701540,4.315439375
U40418913,0.9226675000000001
S54686602,1.6716993750000002
P20737026,4.608765000000001
928647291,0.7426743750000002
8460483,2.0660231250000005
O80990782,0.0
X92174717,0.7351856250000002
P41866067,0.187799375
823613765,0.4365593750000001
792676696,2.2915375
F44314412,0.8162675000000003
398498349,0.0
417466857,861.8886071006251
J35924647,3.338054375000001
294505652,3.8051050000000006
239532111,2.8916093750000003
N86652581,2.1328225000000005
M25939570,1.4612631250000003
B75598645,1.9668225000000004
913286915,29.19029125
329476178,2.1687375
133711112,-0.14944812500000001
747094435,1.4088312500000002
700814151,1.4245287500000003
643895560,3.6799462500000004
47226396,1.6392781250000004
822938021,609.8949081250005
103698761,0.6299193750000001
E50800345,0.34568375
A47036077,0.9343718750000001
7218471,0.903133125
E11897241,1.8021631250000003
428224296,2.1061737500000004
480809592,2.5068800000000007
56579736,2.6315187500000006
226164536,0.3842062500000001
R59015896,2.39551125
J59829427,16.1319525
Q32243422,3.724759375000001
817955463,2.1431068750000004
O94045388,0.0
254329613,2.53729875
372079082,1.9522412500000002
999406635,1.3475831250000003
423539025,1.8505581250000003
C21256054,9.016896875000002
787230949,3.923286250000001
994888939,2.3103462500000003
194194885,0.9463481250000001
A27462866,3.5279775000000004
U99647127,0.0
G81034478,2.6409581250000005
E60945222,1.4602862500000002
642292549,0.6744775000000001
Y96197941,4.092510625
I68138586,1.7093218750000003
E06762689,1.0107231250000002
309033065,1.0035468750000003
Y85579324,1.124195
514878067,0.0
823967425,1.9758081250000004
M85954832,1.1320950000000003
797456491,2.224676875
558971929,3.6573393750000003
972477866,1.3302262500000002
N92543799,0.7292900000000001
316621984,1.3708962500000004
O61581503,0.0
C01388351,1.8337812500000004
489355328,2.507079375
B93605819,1.27578125
T15780799,1058.2489470787505
M74704623,2.8966856250000004
M01500522,0.9400618750000002
123981025,0.0
P58448239,2.214508125
T75441545,1.4912825000000003
500438525,2.4903806250000002
A67445048,0.40436875
J41080944,0.9489075000000002
K76771746,1.0620362500000002
319099141,1.3152981250000004
Z11354912,1.7139575000000005
H25831055,2.4010362500000006
858548752,0.6147506250000001
W95363088,1.003786875
323813947,1.3020018750000002
635217673,1.5005693750000002
328984689,0.36571125000000004
819550326,1.3107793750000003
P44701647,3.6085668750000006
850505197,0.0026875000000000002
27307069,1.8721993750000003
C21241570,3.0911031250000005
832909973,0.9112193750000002
90325384,1.0088943750000001
865486871,2.618126875
D92914869,1.3115437500000002
E03151602,0.0
S78456455,0.0
483809258,0.13104625
890251515,1.5740981250000003
J14079957,0.765025625
849620273,0.7511581250000001
750812451,1.4001725
A08797682,1.1468643750000003
E91778015,0.9106018750000001
724389429,1.5336656250000003
817019455,2.2386031250000005
C50117463,2.45617125
A46016725,2.7102575000000004
J49864064,2.9650118750000005
Q38827520,1.8223312500000004
M00865999,1.3032218750000002
X86301899,0.0
U44453283,1.4412143750000004
E84344395,1.4984925000000002
292870464,2.503998750000001
H67642003,90.27322349375
H79165356,1.7511162500000002
T06762948,1.5328018750000003
Q06369255,1.2259625000000003
565451148,0.0
987600747,1.7620012500000002
939146466,1738.2184721250005
67085629,1.1264425000000002
A91245929,744.3716263875001
T05096139,0.9247050000000002
F11848903,2.3269412500000004
501418185,1.0464900000000001
821167702,0.39535687500000005
M76986227,0.0
Z71826762,3.4574062500000005
844487118,0.9755106250000001
G87806437,1.7808837500000003
I90074890,0.0
677608637,1.208491875
C23673672,4.700580625000001
I25214385,0.0
D65871540,0.007788125000000002
375086239,0.0011875000000000002
E06749200,1.7020331250000003
G09572988,0.9039806250000002
Q76285628,0.38123750000000006
Q50671023,2.690016250000001
923646283,1.51649625
V74412023,0.9627262500000001
